timestamp,time,fps,hmd_x,hmd_y,hmd_z,hmd_qx,hmd_qy,hmd_qz,hmd_qw,left_x,left_y,left_z,left_qx,left_qy,left_qz,left_qw,right_x,right_y,right_z,right_qx,right_qy,right_qz,right_qw
1770065337.855585,277.979388,13.845969,-0.018365364,-0.001665660,0.016285662,-0.001046878,-0.248054445,-206.490889600,,-0.002157192,-0.039223231,-3.331598931,0.999706950,0.004938211,0.022318370,-0.007969896,-0.002210928,-0.069587963,-0.022504084,0.999107146,0.025097481,-0.030300625,0.015391561
1770065337.905474,278.029277,20.044559,0.048521719,-0.001640926,0.015773088,-0.000224145,-0.184026612,-206.531467122,,-0.009190325,-0.058139730,-3.332692868,0.999776634,0.000082272,0.019128282,-0.008988054,0.004095719,0.013540379,-0.020384896,0.999273950,-0.032997210,0.018975735,-0.001636813
1770065337.954727,278.078530,20.303337,0.003930330,-0.001590164,0.015390247,0.001750415,-0.094424268,-206.572027797,,0.010401973,-0.066280189,-3.333786805,0.999670761,-0.010511252,0.021580213,-0.009065226,0.004715287,-0.030403979,-0.006256977,0.999122519,-0.034575074,0.000100475,-0.023637825
1770065338.003652,278.127455,20.439381,0.003930330,-0.001484950,0.015049379,0.001026410,-0.119205298,-206.612587356,,-0.000315181,-0.037493743,-3.334880742,0.999581283,-0.011099206,0.024782018,-0.009995923,-0.002927593,-0.055608672,-0.021797688,0.999022174,0.030969447,-0.010644140,-0.029703403
1770065338.081112,278.204915,12.909920,0.093113108,-0.000940418,0.014994687,-0.001968340,-0.015381329,-206.653150589,,-0.000315181,-0.034912095,-3.335974679,0.999565226,-0.013011925,-0.023939472,-0.011267206,-0.000095612,0.079849303,-0.023916876,0.999550792,-0.024790705,-0.014575847,-0.008436789
1770065338.156384,278.280187,13.285138,0.070817413,-0.000949094,0.014985784,0.000598588,0.028443251,-206.693718677,,-0.001236187,-0.085426807,-3.337068616,0.999505343,0.015677143,0.024992920,-0.010892663,-0.001852596,-0.033131996,-0.040870380,0.998775959,0.036405954,0.026577035,0.020367907
1770065338.211342,278.335145,18.195678,0.093113108,-0.001006316,0.015261785,0.000269495,-0.089358196,-206.734280751,,0.005127124,-0.064352943,-3.338162553,0.999672560,-0.003890874,-0.022771699,-0.011003791,0.002005833,-0.066377009,0.028003229,0.998356141,-0.040804545,0.030247649,0.026553412
1770065338.263145,278.386948,19.303948,0.093113108,-0.001223205,0.015685327,-0.001573428,-0.194341868,-206.774832244,,0.001694285,-0.039198061,-3.339256490,0.999618779,0.000523668,0.025040569,-0.011618596,0.000533203,0.084215855,0.018820081,0.999095459,-0.040199742,0.011375463,-0.007927409
1770065338.314352,278.438155,19.528555,0.015078177,-0.002062153,0.015689143,-0.000174780,-0.254249702,-206.815381116,,-0.000817548,-0.037536890,-3.340350426,0.999738250,-0.003743167,0.019318875,-0.011670559,0.002655455,0.003553940,0.015288101,0.999673667,-0.014175740,-0.020603440,0.005206435
1770065338.368078,278.491881,18.612977,0.026226025,-0.002182689,0.015977863,0.001092229,-0.251899777,-206.855916889,,0.001024463,-0.044418886,-3.341444363,0.999786841,0.002877785,0.017661341,-0.010298952,0.002271693,-0.028552722,0.017760487,0.999594351,0.007950643,-0.021651894,-0.016706795
1770065338.418807,278.542610,19.712576,-0.062956753,-0.001384534,0.016388686,0.000582134,-0.260658589,-206.896477521,,0.007555229,-0.032830238,-3.342538300,0.999760733,-0.002859799,0.018943157,-0.010557222,-0.000181149,0.084790780,0.032594803,0.998827254,-0.035240357,0.021071624,0.025655815
1770065338.467783,278.591586,20.418187,0.093113108,-0.000820067,0.016910163,-0.000076053,-0.300943022,-206.937051316,,0.001108191,-0.049952528,-3.343632237,0.999670144,0.010970059,0.020453840,-0.010995560,-0.001792489,-0.092883906,-0.044049162,0.998995838,0.003532893,-0.031614266,0.031549539
1770065338.518371,278.642174,19.767483,0.003930330,-0.000529158,0.017588084,-0.000898787,-0.364970855,-206.977628329,,-0.006427308,-0.065737252,-3.344726174,0.999622679,-0.018162130,0.017427006,-0.010997103,0.004858620,-0.035247719,-0.028861648,0.998647187,0.040300885,-0.031353173,0.009829181
1770065338.567567,278.691370,20.326854,0.059669566,-0.000870460,0.017729265,-0.000339328,-0.387371441,-207.018206601,,-0.001654826,-0.064644187,-3.345820111,0.999635008,0.014942056,0.019210300,-0.011728181,-0.003729795,-0.039887360,-0.025682866,0.998835441,0.029612000,0.022905393,-0.030434091
1770065338.619277,278.743080,19.338660,0.070817413,-0.001693533,0.017761062,-0.001375971,-0.256477554,-207.058768938,,-0.008771686,-0.064349347,-3.346914048,0.999593701,0.014794924,0.021366968,-0.011704515,-0.004439524,-0.044627613,-0.020384896,0.999375362,0.020974069,0.027885555,0.005600833
1770065338.675377,278.799180,17.825346,0.081965260,-0.002296763,0.017527033,-0.001408880,-0.084658345,-207.099336133,,0.007722684,-0.059110545,-3.348007985,0.999580171,0.009939559,-0.024769020,-0.011277495,0.001871748,-0.029860676,-0.024976470,0.999837954,0.003800351,0.017402028,-0.002606119
1770065338.725736,278.849539,19.857419,0.081965260,-0.002364322,0.017608435,0.001980781,0.038819544,-207.139902125,,-0.008436775,-0.066902229,-3.349101922,0.999690438,0.002141549,-0.021760151,-0.011871721,0.001954973,0.025173978,-0.023210480,0.998695171,0.021760313,0.030768808,-0.034463385
1770065338.777347,278.901150,19.375645,-0.018365364,-0.001985550,0.017626241,0.001947872,0.187200537,-207.180452607,,-0.004836481,-0.065054086,-3.350195859,0.999682171,0.010822352,-0.019441791,-0.011851142,0.000940084,0.033516133,-0.025329668,0.998830364,-0.028838853,-0.020605486,-0.032888264
1770065338.822265,278.946068,22.262878,-0.018365364,-0.001543648,0.018044695,-0.001820247,0.211462752,-207.221025862,,-0.010362513,-0.064698121,-3.351289795,0.999652820,0.013323601,-0.019494907,-0.011690624,-0.002573884,-0.042000208,-0.019678500,0.999391734,-0.008293022,0.002460521,0.033783640
1770065338.880047,279.003850,17.306376,-0.007217517,-0.001312915,0.019124536,0.000812499,0.075716422,-207.261586592,,-0.005003936,-0.074683127,-3.352383732,0.999646780,0.007144046,-0.023037280,-0.011160708,0.002701691,-0.069872550,-0.028508450,0.999158966,0.004155168,0.023955898,0.033018334
1770065338.926801,279.050604,21.388598,0.048521719,-0.001691318,0.020212007,0.000483406,-0.088961455,-207.302167429,,0.000187185,-0.090769883,-3.353477669,0.999625224,-0.011394620,0.022507401,-0.010629764,0.003256528,0.084135366,-0.030274440,0.998853575,0.040462166,0.007966960,-0.024307931
1770065338.975361,279.099164,20.593020,-0.040661058,-0.002315222,0.020915366,0.000664408,-0.229255043,-207.342741504,,-0.008897277,-0.070192212,-3.354571606,0.999675735,0.000082272,0.023511138,-0.009779841,-0.002229423,-0.049721444,-0.028155252,0.999271785,-0.000184629,-0.024275078,0.029437838
1770065339.028234,279.152037,18.913282,-0.018365364,-0.002384996,0.021164658,0.000746681,-0.291604358,-207.383308459,,-0.000105862,-0.043178401,-3.355665543,0.999512736,0.015678867,0.025424879,-0.009057509,0.001880995,0.051361792,-0.035219212,0.998796164,0.035778303,-0.033448037,-0.002713682
1770065339.108461,279.232264,12.464647,0.081965260,-0.000995979,0.021120141,-0.002067068,-0.039002655,-207.423900979,,0.006717951,-0.046385684,-3.356759480,0.999672597,-0.001977005,0.023879045,-0.008976735,0.003492334,-0.086643100,-0.039104390,0.998419604,-0.038564086,-0.025584624,-0.031883104
1770065339.161650,279.285453,18.800866,0.070817413,-0.000897225,-0.020058785,-0.001112697,-0.084109012,-207.464474808,,0.002782746,-0.077778947,-3.357853417,0.999624046,0.010233823,-0.024001961,-0.008422639,0.004474858,0.083390839,-0.042989568,0.999475988,-0.019839384,-0.024010920,0.008810422
1770065339.193768,279.317571,31.135109,-0.074104600,-0.001107285,-0.019673400,0.001882052,-0.109805597,-207.505042168,,0.007722684,-0.082848756,-3.358947354,0.999673367,0.005966988,-0.023616088,-0.007735292,-0.004097374,-0.093076505,-0.038751192,0.999783627,-0.000685944,-0.000158568,0.020789505
1770065339.236401,279.360204,23.455977,-0.040661058,-0.001554170,-0.019487703,0.001125138,-0.087771233,-207.545631702,,0.000187185,-0.087102361,-3.360041291,0.999620311,-0.008157710,-0.025362670,-0.007029938,-0.002049101,-0.009344493,-0.044755558,0.998597215,-0.035689255,-0.001207023,0.039095039
1770065339.287380,279.411183,19.615959,-0.062956753,-0.002039634,-0.019079425,0.000746680,-0.010345775,-207.586228810,,0.006215584,-0.098673031,-3.361135228,0.999566132,-0.016838514,-0.023185692,-0.006814371,-0.002541519,0.019893296,0.042131148,0.999145231,0.016670559,-0.021651893,-0.031017652
1770065339.341630,279.465433,18.433179,0.048521719,-0.001615084,-0.018734741,0.000483406,-0.057710501,-207.626838075,,-0.005129528,-0.063892705,-3.362229165,0.999740871,0.010381530,-0.018968433,-0.007114313,0.002632337,0.009007099,0.041071554,0.999103008,0.004117536,0.029198174,0.030392307
1770065339.391904,279.515707,19.890944,-0.051808906,-0.001260677,-0.018490536,-0.000619057,-0.067567980,-207.667438541,,0.007387773,-0.055493362,-3.363323101,0.999708495,0.015825424,-0.016859413,-0.006945563,-0.000322170,-0.086700592,0.037539574,0.999091482,-0.035666407,0.022121101,0.007400972
1770065339.445919,279.569722,18.513403,-0.018365364,-0.001012592,-0.018306111,-0.000257055,0.034669027,-207.708047337,,0.001945468,-0.073248479,-3.364417038,0.999765323,-0.014042426,-0.015167510,-0.006485103,-0.001614478,-0.035747903,0.031182011,0.999225572,0.032423662,-0.022176121,0.002276263
1770065339.498986,279.622789,18.844114,-0.074104600,-0.001198471,-0.017914367,0.000137857,0.097903378,-207.748669578,,-0.006887811,-0.082985389,-3.365510975,0.999858142,0.001700152,-0.015616653,-0.006076605,0.001298416,0.087403812,0.025884041,0.998727262,0.024787016,-0.023224578,0.037283773
1770065339.574382,279.698185,13.263292,-0.029513211,-0.002042772,-0.017204649,0.000401132,-0.089114048,-207.789280834,,0.005420171,-0.094678310,-3.366604912,0.999716486,-0.011688885,-0.019903432,-0.005845603,0.003642602,0.019795559,0.006811349,0.999293390,-0.026969340,0.014782939,-0.021606487
1770065339.620628,279.744431,21.623468,0.020652101,-0.002378905,-0.017540430,-0.000783604,-0.013183996,-207.829886378,,0.007806412,-0.111991167,-3.367698849,0.999796462,0.005525016,-0.018431023,-0.006066830,0.004199751,0.087929868,-0.018267088,0.999655699,-0.007303833,0.016618758,0.018946094
1770065339.671927,279.795730,19.493612,0.009504254,-0.002505531,-0.018734741,-0.001573427,0.258796960,-207.870512279,,-0.005087664,-0.089410742,-3.368792786,0.999808620,0.011410307,-0.013796647,-0.007885521,-0.001901144,-0.011560827,-0.045463334,0.999543913,0.021303350,0.020289376,-0.006817158
1770065339.721681,279.845484,20.098829,0.070817413,-0.002074336,-0.019565289,0.001470686,0.350383007,-207.911110993,,-0.003371245,-0.061976245,-3.369886723,0.999881625,-0.009776165,-0.007338359,-0.009344075,0.000038474,-0.031185877,0.017052711,0.999684841,0.014016146,0.010854304,-0.017775009
1770065339.773011,279.896814,19.481841,0.076391337,-0.001905254,-0.019234596,-0.001079787,0.181585131,-207.951705602,,0.003243249,-0.050344450,-3.370980660,0.999748505,0.017884127,-0.011065075,-0.007787769,0.003448409,0.013135058,-0.004493746,0.998890891,0.043175716,-0.018764547,-0.000859143
1770065339.820574,279.944377,21.024713,0.040160833,-0.002073413,-0.018423126,0.001322594,-0.079592273,-207.992305659,,0.004792212,-0.066596603,-3.372074597,0.999844124,0.000228254,-0.016442296,-0.006428510,0.004359267,-0.004391518,-0.014383290,0.999390095,-0.033102042,-0.009852681,-0.005159201
1770065339.870228,279.994031,20.139362,0.081965260,-0.002508115,-0.017652357,0.001651687,-0.321176794,-208.032900329,,-0.004543434,-0.085617375,-3.373168534,0.999597526,-0.012425121,0.024403957,-0.007406024,-0.000763728,0.018999288,-0.028864408,0.998693742,-0.033944735,-0.002512471,0.038108425
1770065339.920325,280.044128,19.961280,-0.026726250,-0.002614438,-0.017409424,0.000615044,-0.377788629,-208.073501316,,0.000438369,-0.075607199,-3.374262471,0.999680470,0.006407810,0.023269773,-0.007510978,-0.002888292,-0.053771788,-0.036987961,0.999104635,0.008368629,-0.015617135,0.038418751
1770065339.972595,280.096398,19.131457,-0.065743715,-0.001954170,-0.017429775,0.002079509,-0.320383312,-208.114119016,,-0.008060000,-0.065079256,-3.375356407,0.999611984,0.011557439,-0.024340185,-0.007061322,-0.000560288,-0.080796117,-0.044051921,0.999590011,0.016597983,-0.014306565,0.018429296
1770065340.027950,280.151753,18.065192,-0.051808906,-0.001646094,-0.017476835,0.000006220,-0.097659230,-208.154725933,,-0.002450239,-0.088030028,-3.376450344,0.999746177,-0.008011153,-0.020286961,-0.005642897,-0.000920932,0.084161238,0.041775191,0.999669373,-0.008893793,-0.021121523,-0.011658741
1770065340.072898,280.196701,22.247999,-0.012791441,-0.001788965,-0.017138510,-0.000125417,0.019287698,-208.195328469,,0.001903604,-0.086109973,-3.377544281,0.999771874,0.004200826,-0.020583786,-0.003855075,-0.001223781,0.043551441,0.041775191,0.998722042,0.027278804,0.021603015,0.036653230
1770065340.122545,280.246348,20.142166,0.029012986,-0.002076182,-0.016048495,0.001520050,-0.126102481,-208.235940363,,0.005001532,-0.103289793,-3.378638218,0.999699307,0.002288106,-0.024304254,-0.002315747,-0.000520987,0.014658608,0.039656003,0.999411552,-0.017383884,-0.029509162,-0.001886558
1770065340.177002,280.300805,18.363129,-0.004430555,-0.002445171,-0.014774054,-0.002099977,-0.421887875,-208.276569413,,0.001317510,0.113683642,-3.379732155,0.999719435,-0.002420126,0.023490829,-0.001837279,-0.000389213,-0.000993713,0.038949607,0.999085979,0.005723624,-0.019024614,-0.037848537
1770065340.250833,280.374636,13.544431,0.051308681,-0.002615914,-0.013851929,-0.000010234,-0.628955962,-208.317203560,,-0.008394911,0.099423456,-3.380826092,0.999736653,-0.011689459,0.019600078,-0.002411955,0.004181257,-0.077737518,0.039302805,0.999648865,0.011998792,0.009545783,-0.021611432
1770065340.301053,280.424856,19.912380,-0.029513211,-0.002267045,-0.014042714,-0.000569693,-0.590929899,-208.357824658,,-0.002157192,0.115172224,-3.381920029,0.999840230,-0.000066010,0.017801162,-0.001621197,0.000722773,0.055087303,0.034358033,0.999373611,-0.029755466,-0.006444176,-0.018040827
1770065340.357123,280.480926,17.834897,-0.081072004,-0.002471383,-0.014939401,0.000203677,-0.355113376,-208.398432865,,0.009983334,0.109663751,-3.383013966,0.999733727,-0.008746814,0.021277139,-0.001803324,0.001809328,0.035496748,0.026587677,0.998971576,0.003561117,0.026057927,-0.036933631
1770065340.405046,280.528849,20.866769,0.059669566,-0.002444064,-0.014838921,0.001816234,-0.328684347,-208.438996747,,-0.008311183,-0.114137746,-3.384107903,0.999696791,-0.000066010,-0.024614358,0.000674933,0.001053363,0.026502054,0.027647271,0.998741988,-0.024488303,0.019241946,0.039300275
1770065340.457275,280.581078,19.146478,0.001143368,-0.002525282,-0.013994382,-0.001984794,-0.452925199,-208.479580114,,-0.006720356,-0.083780019,-3.385201840,0.999779281,0.006555517,0.019743804,0.002931962,0.002489004,0.042579819,0.023762093,0.999447522,0.022828798,-0.016144436,0.017968134
1770065340.510825,280.634628,18.674135,0.017865139,-0.003224498,-0.012657618,-0.000092507,-0.715048677,-208.520174368,,-0.009441508,0.096252129,-3.386295777,0.999959476,-0.008452549,0.002165511,0.002216318,0.001906425,0.059298625,0.022702499,0.999227529,-0.036499692,0.000630847,-0.014550585
1770065340.561261,280.685064,19.827100,-0.023939288,-0.003800409,-0.011102089,0.001059320,0.880886258,-208.560767314,,-0.008101864,0.083879638,-3.387389713,0.999892746,-0.011983724,-0.008006996,0.002602694,-0.004592104,0.055524245,0.027294073,0.998908118,0.040257877,0.011900714,-0.020499945
1770065340.634677,280.758480,13.621010,0.055489123,-0.003786565,-0.008855919,-0.001441789,0.321543016,-208.601377582,,0.007806412,0.099445030,-3.388483650,0.999744633,0.007584868,0.020901421,0.004033466,0.003705022,-0.031251993,0.018817321,0.999334228,0.034443704,0.006135233,0.010348452
1770065340.691488,280.815291,17.602196,0.016471658,-0.003122052,-0.007697221,0.001701052,0.155491806,-208.641997299,,0.009815878,0.086403756,-3.389577587,0.999841021,-0.009188211,0.015068809,0.002537869,-0.001131308,0.022109630,0.014932144,0.999747325,-0.007004120,0.006135233,0.020459398
1770065340.738498,280.862301,21.272095,0.040160833,-0.002544664,-0.006959521,0.000401133,0.184331797,-208.682636015,,-0.006594764,0.109095645,-3.390671524,0.999773787,0.012734497,0.016492007,0.004268584,-0.000326794,-0.015211598,0.010340570,0.999185168,-0.025695221,-0.029774350,0.009068821
1770065340.787918,280.911721,20.234674,-0.053202387,-0.002701932,-0.006705142,-0.000783603,0.275887326,-208.723285003,,-0.006929675,0.091250637,-3.391765461,0.999767462,0.003759429,0.020542107,0.005376776,0.002410402,0.008883491,0.001863818,0.998823289,0.027699478,-0.004610407,0.039541365
1770065340.840338,280.964141,19.076724,-0.068530676,-0.003270091,-0.006571593,0.001223866,0.428052614,-208.763939188,,-0.007348314,0.076407962,-3.392859398,0.999719990,0.002729503,-0.022799820,0.005714791,0.000359817,0.023023760,0.008221382,0.999431835,0.031197928,0.004563576,-0.011910958
1770065340.915174,281.038977,13.362550,0.044341276,-0.003281535,-0.007026932,-0.000289963,0.636188849,-208.804587687,,-0.005590031,0.101559248,-3.393953335,0.999866670,-0.001536758,-0.014729302,0.006879576,-0.003678934,0.029290438,0.011753362,0.998294777,-0.035006500,-0.028725894,0.036836211
1770065340.991879,281.115682,13.036963,0.037373872,-0.003058369,-0.007952873,0.001766870,-0.930356761,-208.845249135,,0.009983334,0.057908554,-3.395047272,0.999842834,-0.013455047,-0.010346446,0.005120565,0.001864812,0.080280497,0.030472855,0.999770307,-0.007375066,0.019764127,-0.003784369
1770065341.042994,281.166797,19.563715,0.029012986,-0.003040834,-0.008049537,0.000022676,-0.847651601,-208.885909596,,0.000605824,0.057243366,-3.396141209,0.999949282,-0.005951301,-0.005128574,0.006301814,0.003046153,-0.000772367,-0.039460347,0.999209065,-0.036580332,0.005346844,-0.014647021
1770065341.095960,281.219763,18.880079,-0.029513211,-0.003805024,-0.008806315,-0.001491153,-0.678579058,-208.926592879,,-0.005003936,0.022430679,-3.397235146,0.999941977,0.009791277,-0.000073956,0.004490840,0.000704278,-0.065043184,-0.023213240,0.999546575,0.015763354,0.016879852,-0.019319222
1770065341.146253,281.270056,19.883401,0.020652101,-0.004112176,-0.009991723,0.002095964,-0.367229225,-208.967284659,,-0.006134261,-0.008344140,-3.398329082,0.999753283,0.017294448,0.013916659,0.000776285,-0.004011837,-0.046159787,-0.004140548,0.998904649,-0.039568059,0.023169556,0.009329692
1770065341.190807,281.314610,22.444676,0.072210894,-0.003647202,-0.010904945,-0.000010233,-0.183629872,-209.007952227,,0.010108926,0.046880820,-3.399423019,0.999562782,0.014499510,0.025724047,0.001510450,0.002509810,0.072918588,0.020937889,0.999370605,0.027883607,0.005082684,0.021332267
1770065341.267443,281.391246,13.048725,0.034586910,-0.003741526,-0.012984496,-0.000865876,0.533555101,-209.048613319,,-0.000482637,0.004064307,-3.400516956,0.999632798,0.010526364,0.024933555,0.001335012,-0.000886255,0.009507284,0.040716977,0.999465029,0.015913883,0.009537592,-0.026933958
1770065341.317019,281.440822,20.171033,-0.007217517,-0.003457631,-0.013377512,-0.001935429,0.633136998,-209.089284772,,0.001359374,0.001547381,-3.401610893,0.999731569,0.013321877,-0.018835643,0.002129885,0.003605613,0.000055524,-0.044050542,0.999277255,0.008982840,-0.003569117,0.036763266
1770065341.369034,281.492837,19.225199,-0.046234982,-0.003499163,-0.013241419,-0.000701329,0.385418256,-209.129929198,,0.006801679,0.042382713,-3.402704830,0.999749912,0.012439658,-0.018535693,0.001340671,0.002225456,-0.049235633,0.040363779,0.999757185,-0.003305413,-0.021653942,-0.002398411
1770065341.440317,281.564120,14.028617,0.013684696,-0.003246094,-0.013404222,-0.000981059,0.345835749,-209.170572186,,0.010778748,0.046150912,-3.403798767,0.999589011,0.016117965,0.023684547,-0.001031087,-0.003179581,-0.043017824,0.029414641,0.999208193,0.037100805,-0.009333573,0.010927068
1770065341.491032,281.614835,19.718044,0.069423932,-0.003562292,-0.013919340,-0.001227879,0.540696432,-209.211202448,,-0.000147726,0.048721772,-3.404892704,0.999568254,0.014940907,0.025283496,0.000905420,0.001811640,0.090321554,0.028708245,0.999782955,-0.008344094,-0.015887440,0.010583361
1770065341.540049,281.663852,20.401006,-0.030906692,-0.003752601,-0.014520947,-0.000783602,0.674336985,-209.251844087,,0.010611292,0.048257939,-3.405986641,0.999658831,0.014793774,-0.021474261,0.001490385,0.000163312,-0.000001969,0.028001849,0.999855047,0.011524357,0.011896617,-0.003942623
1770065341.591318,281.715121,19.505034,0.009504254,-0.003585734,-0.014830018,-0.001425334,0.696584979,-209.292474579,,-0.009776419,0.050559129,-3.407080578,0.999829209,0.012733922,-0.013315478,0.001448712,-0.000121042,0.081720683,0.023057077,0.999640502,0.012168136,0.000102522,-0.023891278
1770065341.641274,281.765077,20.017582,0.030406467,-0.003306823,-0.015072950,0.001717507,0.733664968,-209.333107593,,-0.009357780,0.084972703,-3.408174515,0.999902508,-0.000213142,-0.013874759,0.001555724,-0.000978728,0.057450243,0.021291087,0.999477501,0.025976462,0.012683983,-0.014459094
1770065341.688159,281.811962,21.328777,-0.008610998,-0.003252001,-0.015289173,-0.001441789,0.844996490,-209.373746492,,0.002196652,0.078824212,-3.409268452,0.999898830,-0.006392698,-0.012441406,0.002583658,-0.000181149,0.028065848,0.020231493,0.999660320,0.018407016,0.018450486,0.000074308
1770065341.741283,281.865086,18.823901,-0.083858966,-0.002827636,-0.015109835,-0.001260788,0.735953856,-209.414398945,,0.008225051,0.054352496,-3.410362388,0.999821964,0.009349880,-0.016063453,0.003253512,0.001469491,0.025194100,0.019878295,0.999604188,-0.016699784,0.018712599,0.012744516
1770065341.816281,281.940084,13.333664,0.068030451,-0.002792933,-0.014466255,-0.001803792,0.375560778,-209.455046523,,-0.002115328,0.066764539,-3.411456325,0.999639163,-0.013602179,-0.023110705,0.001555724,0.000241914,0.089229198,0.019171899,0.999451611,-0.023583787,0.022644305,-0.005245746
1770065341.889778,282.013581,13.606031,-0.058776310,-0.002921037,-0.014555288,0.000285951,0.285683767,-209.495681711,,-0.006636628,0.091056474,-3.412550262,0.999664817,0.006260677,-0.025118961,0.000307593,-0.000858513,-0.026359385,0.017052711,0.999280109,0.030103906,0.022120075,0.006612175
1770065341.938022,282.061825,20.727966,-0.061563272,-0.002897409,-0.014524763,-0.000684875,0.416699728,-209.536321919,,-0.006176125,0.091958972,-3.413644199,0.999632080,0.009791852,-0.025265030,0.001225427,-0.003940170,-0.043348406,0.016699513,0.999774618,0.002928090,0.012159756,0.017154610
1770065341.991175,282.114978,18.813600,-0.079678524,-0.003102670,-0.014494237,0.000713772,0.434919279,-209.576963241,,0.010192653,0.075185455,-3.414738136,0.999721185,-0.001390201,0.023506452,0.001751227,-0.004104310,0.003959262,0.016699513,0.999052004,-0.006252820,0.024216987,-0.035630508
1770065342.062400,282.186203,14.039981,0.079178299,-0.002569768,-0.013427116,0.002079509,0.249946593,-209.617616180,,0.004038663,0.104921142,-3.415832073,0.999704760,-0.005656462,0.023518168,0.002300693,-0.003477806,0.046354199,0.026942255,0.998614851,0.039561682,-0.014052643,0.031713975
1770065342.112931,282.236734,19.789867,-0.082465485,-0.002563307,-0.012638540,-0.000191235,0.058229316,-209.658276568,,-0.009106597,0.103738187,-3.416926010,0.999793102,-0.005215065,0.019583674,0.001742481,0.002153790,-0.052581694,0.042129769,0.998764286,0.038214987,-0.024800332,0.019861000
1770065342.163023,282.286826,19.963275,0.045734757,-0.003146417,-0.012197192,0.000401133,-0.034424879,-209.698919535,,0.009313512,0.085184844,-3.418019947,0.999706783,0.004347958,0.023684547,0.002546615,0.001846318,-0.015622669,-0.038399374,0.999531980,-0.026892731,-0.014577897,0.000294380
1770065342.214317,282.338120,19.495424,-0.040661058,-0.003572075,-0.012222630,-0.000849421,0.064821314,-209.739564254,,-0.006385444,-0.108417132,-3.419113884,0.999631272,0.012587940,-0.023822304,0.003370814,0.000547074,0.081220499,-0.018973484,0.999740273,-0.016397383,0.015827300,0.000092853
1770065342.266047,282.389850,19.331173,-0.074104600,-0.004174013,-0.012424861,-0.001227878,0.259437849,-209.780211491,,-0.010195058,-0.112900857,-3.420207821,0.999725785,-0.002713816,-0.023156791,0.002180305,-0.001080448,0.062397468,0.007870943,0.999454262,-0.011171885,0.006652293,0.030366343
1770065342.342711,282.466514,13.043937,0.065243490,-0.004186196,-0.013690398,-0.000651965,0.768333995,-209.820874734,,-0.008855414,0.055557025,-3.421301758,0.999795814,0.001551870,-0.020088557,0.001539775,0.001767716,0.018809563,0.037539574,0.999161983,0.040171861,0.005602816,0.005492034
1770065342.414786,282.538589,13.874412,-0.037874097,-0.003542356,-0.015242112,-0.000240599,-0.770012513,-209.861532634,,-0.004920209,0.104834848,-3.422395694,0.999982175,0.005819281,-0.001307342,0.000278267,0.004079537,0.013132183,-0.036278806,0.999339754,-0.013252407,-0.033715269,-0.002776737
1770065342.490064,282.613867,13.284128,0.054095642,-0.003070552,-0.016661549,-0.000108961,-0.410382397,-209.902172792,,0.008099459,0.112799122,-3.423489631,0.999926791,0.007732000,0.009265879,-0.000879315,0.004622814,-0.058742011,0.041424752,0.999308253,0.022150075,0.020544323,-0.021686850
1770065342.545355,282.669158,18.086069,-0.018365364,-0.002780012,-0.017377627,-0.000355782,-0.106143376,-209.942823250,,0.003368840,0.107276266,-3.424583568,0.999900258,-0.005362772,0.013048836,0.000665672,-0.002987700,-0.026347886,0.025530843,0.998963214,-0.036620652,0.003771091,-0.026780650
1770065342.597275,282.721078,19.260424,0.042947795,-0.002855324,-0.017490826,0.000763136,-0.049378948,-209.983484168,,-0.007725089,0.101577226,-3.425677505,0.999913771,-0.007275491,0.010864829,0.001213594,-0.000779911,0.042309604,0.021645665,0.999530162,-0.010208232,0.027884534,-0.007596065
1770065342.644811,282.768614,21.036734,-0.029513211,-0.002811946,-0.017238990,0.000022676,-0.261696219,-210.024145261,,0.005755082,0.115639653,-3.426771442,0.999978600,0.005672148,0.003216897,0.000527791,0.001661372,0.084609679,0.016700893,0.999540722,-0.025477492,0.016351527,0.001367539
1770065342.699285,282.823088,18.357343,0.093113108,-0.002304516,-0.016386819,0.001190957,-0.712668233,-210.064795805,,0.000312777,-0.087756762,-3.427865379,0.999998235,0.001111623,-0.001510433,0.000112090,0.003110884,0.035042558,0.007517745,0.998987302,-0.036256426,-0.025848787,-0.006456141
1770065342.772586,282.896389,13.642364,0.048521719,-0.001808900,-0.015843720,0.000944136,-0.978759117,-210.105457009,,-0.009734555,-0.092787019,-3.428959316,0.999852256,-0.014631530,-0.009009952,0.000452677,-0.003873127,-0.094654673,-0.005198762,0.998475173,0.030950631,0.031554124,0.033071497
1770065342.825184,282.948987,19.012130,0.026226025,-0.001966537,-0.016150247,-0.001392426,-0.928403577,-210.146114177,,-0.006301717,-0.092715107,-3.430053253,0.999799304,0.016265672,-0.011671223,0.000749532,0.002186155,-0.084409518,-0.019326682,0.998779764,-0.038539894,-0.015626352,-0.026635996
1770065342.874302,282.998105,20.359217,0.093113108,-0.002213699,-0.016470765,0.000450497,-0.862483596,-210.186772175,,-0.003245653,-0.074427839,-3.431147190,0.999878006,0.013323601,-0.007946069,0.001820682,-0.001341684,-0.089132523,-0.029216226,0.999539391,-0.000593208,-0.001210095,0.030318125
